Date,New Zealand,Far North District,Whangarei District,Kaipara District,Rodney District (2010 and earlier),North Shore City (2010 and earlier),Waitakere City (2010 and earlier),Auckland City (2010 and earlier),Manukau City (2010 and earlier),Papakura District (2010 and earlier),Franklin District (2010 and earlier),Thames-Coromandel District,Hauraki District,Waikato District,Matamata-Piako District,Hamilton City,Waipa District,Otorohanga District,South Waikato District,Waitomo District,Taupo District,Western Bay of Plenty District,Tauranga City,Rotorua District,Whakatane District,Kawerau District,Opotiki District,Gisborne District,Wairoa District,Hastings District,Napier City,Central Hawke's Bay District,New Plymouth District,Stratford District,South Taranaki District,Ruapehu District,Whanganui District,Rangitikei District,Manawatu District,Palmerston North City,Tararua District,Horowhenua District,Kapiti Coast District,Porirua City,Upper Hutt City,Lower Hutt City,Wellington City,Masterton District,Carterton District,South Wairarapa District,Tasman District,Nelson City,Marlborough District,Kaikoura District,Buller District,Grey District,Westland District,Hurunui District,Waimakariri District,Christchurch City,Banks Peninsula District (February 2006 and earlier),Selwyn District,Ashburton District,Timaru District,Mackenzie District,Waimate District,Chatham Islands Territory,Waitaki District,Central Otago District,Queenstown-Lakes District,Dunedin City,Clutha District,Southland District,Gore District,Invercargill City,Auckland (2011 and later),Rodney Ward,Albany Ward,North Shore Ward,Waitakere Ward,Waitemata and Gulf Ward,Whau Ward,Albert-Eden-Roskill Ward,Orakei Ward,Maungakiekie-Tamaki Ward,Howick Ward,Manukau Ward,Manurewa-Papakura Ward,Franklin Ward,Area Outside Territorial Authority
15/10/2002,316457141,3421276,7526020,2220095,18515358,19381150,11333017,19720132,34007000,3662500,5668000,4869108,681000,3354891,1347642,10556638,6067372,206000,0,0,5889200,4333481,22070422,3551200,985000,0,522500,2059000,0,3420740,3320800,260000,4515382,0,572000,43000,628000,465000,3276000,3956800,0,1279500,4503000,1397000,1487433,2772165,7667500,1046600,530584,0,8057441,3896226,3897057,0,0,282000,415000,1628000,5502726,25367561,971000,7747743,2293000,946898,403000,0,0,1102000,3488699,7973000,2326000,573214,1819070,505000,4173000,,,,,,,,,,,,,,,
15/11/2002,312397904,3088950,6132478,1719900,16536000,17633168,14399966,23672500,29197000,1415000,8078000,6659830,163000,4789430,894914,8433101,4602450,511000,350180,388000,5310500,5144460,16655480,1910482,801000,0,630000,1390000,135000,6084600,2173000,660000,2964800,286634,1435164,1003000,673000,120000,1504000,4558000,245300,1372000,6144000,1880000,1262287,1493000,4565000,1154500,135000,790000,6685810,5008735,3860365,225000,845200,105000,1096788,1488873,6747000,25646850,710000,7587230,2411000,1992000,360000,758700,0,1359000,3929854,12322681,3828962,165782,2043000,430000,1645000,,,,,,,,,,,,,,,
15/12/2002,318059406,6273677,8826939,1582000,16670125,20985500,13802356,30889530,30892000,2627390,7060000,6653809,1023500,2028509,1766916,8001304,2563197,191000,920000,558641,4972650,4893178,16968582,1755454,1271000,0,70000,723000,80000,4494000,2382000,403000,4376946,120000,700000,150000,580000,736622,1156000,3787000,752000,1560000,4835000,2060000,1764000,1165500,7447300,2508000,493500,383834,7000900,2730720,5685085,75000,626000,1262500,356000,378918,7780104,22024612,885000,7431800,3405320,1671600,181280,35000,0,307000,3365764,10421430,2271000,709414,2225000,725000,600000,,,,,,,,,,,,,,,
15/01/2003,293578245,3746590,7892484,267000,15701160,15581500,14389789,15265000,26274000,4134000,7964000,4369619,1045353,4395519,1312935,10187778,4964865,300000,0,656766,3872506,1540997,19125034,1870000,333000,0,310000,1110000,0,6397479,1517000,580000,3900921,144920,1025400,0,635000,0,1360000,4429500,60000,1583000,6709000,1578000,979000,3116378,9152500,522800,508000,366000,8503275,4073340,3232500,325000,630000,442000,323000,852985,5253300,28264594,320450,8681879,1518000,871335,336000,412356,0,506000,2509791,8669500,3538000,795647,976000,197500,1171000,,,,,,,,,,,,,,,
15/02/2003,293733514,3558678,7408582,1845845,18091000,22379900,11855967,19067000,24178000,2449000,6003000,3530622,888972,3299447,1562278,8926332,3748250,120744,739290,648318,5366500,3052812,14928737,3103000,350000,0,78000,1796000,0,7176500,3608850,565990,2241130,250000,440000,567000,1240000,55000,1183300,4022529,700000,1669000,5150000,1280000,1985222,1022500,4427000,1837800,340000,444300,6801850,4653382,3423406,605100,560000,504000,0,1389636,4421052,28277466,1859000,5438950,3268789,1283000,1422900,245000,0,991000,2255694,10020670,2592000,315000,2214500,195000,1813724,,,,,,,,,,,,,,,
15/03/2003,343388986,4349731,8282636,1788879,19293900,16677277,12455249,20062900,29060000,5079820,7314000,5396602,657297,5231510,2394600,14542418,3980389,632162,606000,180000,4433800,6035057,25262939,3380115,927000,0,120000,1793000,180000,7201120,3236500,519500,3487335,175000,1201106,675408,461000,290000,1020000,4169529,653500,2336500,8231700,2668000,1565000,1488000,6479500,2609600,520430,1518000,8049257,4096540,6340650,1018000,1077000,613000,1100000,2489405,5180650,28184392,668222,6720738,2861997,1526000,214500,160000,0,853800,4174227,10769000,2392000,694099,2381500,420000,780000,,,,,,,,,,,,,,,
15/04/2003,305004149,4241623,6863418,2951066,22421300,19944317,12599741,17443000,18524000,3382420,6715000,4720688,350000,5237234,738600,12471112,3182000,289960,559127,224269,5194720,5044387,19021589,3523500,1138000,0,518800,705000,240000,5182000,3813700,390000,3391186,148500,362000,53000,1085000,278300,153000,4770500,545000,1382500,5400000,2815000,1693000,2036700,8047000,0,0,710000,7021406,3692599,6218050,771000,407000,668000,286000,2134744,5670300,27959384,675000,4561489,2252000,1285000,95000,198000,0,553823,3288147,7606050,2824000,798000,1793900,1388000,2356000,,,,,,,,,,,,,,,
15/05/2003,379536590,5541276,9301741,896270,22500654,18074580,11345087,22401000,27428500,4871658,9709000,8245173,929425,5062215,2176512,14343828,4646037,411861,610584,70000,3868700,6105821,23364193,2652000,1836000,0,331000,960000,0,6621757,2720000,870836,3557135,268000,450000,100000,790000,940000,1002500,3078000,616800,1628000,6005795,2525000,2430000,3444225,10922801,2200692,1300000,1019000,6994455,5179308,8670033,290000,734000,669000,223000,847000,8338100,36199838,1245000,10282378,3292500,1919600,480000,0,0,1178000,3651902,15783800,8195500,161520,2763000,820000,1445000,,,,,,,,,,,,,,,
15/06/2003,364878710,8353253,9519837,1812000,20626800,14204760,15287078,22253047,28945500,3195500,7959000,7790503,496700,3083606,1289727,13317728,4798938,169000,169900,0,5510500,4850470,28486270,2887300,1201700,0,365000,808000,288000,5922165,4145300,256000,4104644,150000,615800,80000,1720000,459000,1208829,3792022,782000,1239418,5184000,2180000,3210000,2373000,6201000,1049800,1089000,1315000,9671579,4403357,4910028,798000,750000,821000,375000,1851000,7196400,35347009,902350,6009750,2787500,3497577,645000,371000,0,1090664,3224173,17883775,3082500,240000,2797953,788000,688000,,,,,,,,,,,,,,,
15/07/2003,392071829,7414275,8255728,1844750,21727814,15533583,13672892,20496670,43918416,6079250,9039000,7690179,2208510,4500412,1836500,20061375,3649869,270000,824000,536000,3790500,7334633,16572733,4440800,2286000,0,140000,1917000,0,12171200,3140500,0,4945945,0,239875,785900,1630000,426770,1455000,2825546,500000,1734500,8377328,1664250,1545000,2194300,7302000,610150,1179823,845421,8666995,5881809,5364374,870000,613000,867000,1261000,1183000,11799448,32272045,445000,8788935,4436563,2264800,205000,250000,249050,648325,3610431,13041000,4095700,298157,2007000,290000,3048800,,,,,,,,,,,,,,,
15/08/2003,383121952,3688832,11957497,2100000,21578611,12774148,19704457,21309196,46049000,3203916,7904000,8067974,891902,9068264,1892017,12226222,4139947,410000,323000,210000,4387000,4867589,24615411,3194482,815000,141000,939000,2046000,0,5385952,2258500,475000,4619225,146880,1653609,550000,1081000,212779,1667000,5158420,156439,2834200,6386083,2338800,2224500,3788569,7776000,927000,555500,508000,6662426,3059750,9152587,15000,212000,947000,1374257,1076300,5804805,31541851,1587826,10365065,2401000,1721668,477000,597000,100000,597000,2945898,12024400,6023500,907380,2314000,199518,1806800,,,,,,,,,,,,,,,
15/09/2003,409867322,6745329,10437623,3288600,26198380,17200493,19161949,16311817,36154800,3033000,10246000,9246280,364978,6430726,1426000,20350262,7101277,250000,70000,275000,5088040,7875808,22341480,3377149,2968400,0,22000,1308000,380000,7974985,4680000,991723,4081256,330000,982404,375000,2058000,492000,1086000,6137031,465000,2901000,7572124,1520000,1203000,3334875,6977000,150000,1478516,1473200,8537640,7674563,7005053,408000,320000,655000,661500,2205633,10354567,31544893,1511000,11155217,2998396,3140424,633800,235000,0,1453000,3420895,13978600,4059000,583636,1730000,500000,1185000,,,,,,,,,,,,,,,
15/10/2003,415133077,6279315,11259437,2061850,16308358,20355800,15190780,14985208,36109000,3930850,12896000,12048266,1103569,8302404,2818941,14682272,4181192,0,0,577500,6079000,7451000,29036090,2510747,1212000,0,165000,1550000,212000,8886500,6843000,353000,6324842,176220,806790,1030000,600000,379000,676000,7074663,500922,1180000,5235405,1360000,2674964,3157000,7903000,1944620,682305,1020000,9333193,5248640,7536630,645000,456000,820000,1085000,1798377,8538400,40122043,1611000,9825220,3139400,2492135,770000,250000,0,1276890,3840367,15841000,5515922,701000,2184400,338650,1649000,,,,,,,,,,,,,,,
15/11/2003,398934481,6875132,8374983,3222643,21258000,16084989,13119927,22547000,28559000,4098000,8607000,7585608,1323538,7803818,2169043,17349668,4518628,972000,75000,479762,5515800,6682429,24302969,5895198,2714000,150000,190000,413000,150000,11776750,3216850,0,3739281,695000,350000,195000,1180000,1390000,3363000,8638797,688000,1742000,6301097,2260000,2081000,2852200,12517500,2169000,658825,1076000,7912387,4745307,4884925,141000,1222000,555000,410000,1821880,5866663,32573303,1289750,10238047,3603178,4196000,733000,434850,0,958000,4052563,14718000,5449000,242000,2317000,1038995,1604198,,,,,,,,,,,,,,,
15/12/2003,393288672,3719710,12419412,1733000,25788474,24945627,10425915,20659650,30293411,5191108,7893000,5177748,867000,6143932,1202318,15195790,6336000,743700,426375,355925,9850600,5402261,18852510,2743212,2340000,0,590000,1784000,508000,5616000,2767100,768000,6244051,0,404000,704000,1780000,190000,1345000,5682427,1250000,2108000,8074978,2270000,4253549,824000,8392902,2967400,1083914,679000,8390700,5810670,6486686,120000,293000,665000,915000,3944905,12711755,29843459,1705000,5438617,3171000,6595554,343000,169000,0,1414900,2909719,9904000,6739208,748000,2447000,1574500,1955000,,,,,,,,,,,,,,,
15/01/2004,360858446,6808474,9393000,787829,20016321,12428000,14033650,23877109,34625976,3255000,9095000,6315484,1052077,5063156,5471606,9791020,6850854,185000,0,243914,6211600,5858254,23676760,2024714,947350,0,0,873000,0,7789000,3020000,717000,5456651,912429,725000,262000,2556000,0,995000,5131625,520000,2390800,7010676,3516000,2357567,1943200,4915750,2553430,1096000,600800,4590200,6586255,4457500,820000,1046000,218000,577000,537000,7201092,24996946,1490400,7423000,1297850,761000,120500,377000,0,895500,5966527,16306000,7341600,449000,3302000,0,744000,,,,,,,,,,,,,,,
15/02/2004,354436009,4553418,7661831,2051319,21946426,17002000,12800050,18916500,21502600,4479654,15975000,6423000,1365428,8019335,1726225,18599544,6465417,524000,470000,0,4278400,5030557,17350774,3113131,1472000,0,60000,1025000,250000,5944948,3352200,1202000,3537762,865000,643000,1018500,1230000,125000,974000,6812638,135000,1090000,6621712,30000,1107000,1617509,7236450,2745850,675500,550000,7225641,4758524,5216883,758000,614500,800000,1050800,1047500,9970536,28858943,1676645,7183350,2632150,1864000,200000,780890,0,1228060,3791059,13518400,5909600,665000,1920000,0,2189850,,,,,,,,,,,,,,,
15/03/2004,465899780,7648063,11835832,2772900,30706564,20131958,20454465,25258800,38507750,3064101,17918000,6891000,1618091,9499737,1904599,15749999,7735412,455000,323000,270000,12290100,5336400,29019408,4058522,2888000,51442,251000,922000,554750,9122400,3678800,717606,4135014,234086,738881,850000,2184000,728000,753000,11992500,253775,2637372,6541434,3405900,2243000,2626505,6267990,1987500,2013204,2544875,7560311,7452602,4961692,995000,215000,772000,634000,3216540,10116541,33110602,2499000,9830670,1864000,2353700,480000,598000,0,2807480,4761013,13874625,4733500,1983500,3294000,1642875,2370394,,,,,,,,,,,,,,,
15/04/2004,359972707,4757040,11725062,3113500,18847425,12188750,8783751,23740925,30684335,4107000,11052000,9200734,2002846,2095580,2254290,12833132,8199202,254000,417000,149368,4232190,5781662,20751365,1416500,3486000,0,751577,995000,0,7639700,3932800,4855000,7059993,425000,1225128,327500,1225000,130000,1687000,3967806,677000,1569000,8476863,3375000,2750000,825000,5823000,1394150,70000,535980,6633190,4364507,6811187,595600,814000,1801000,1142500,1145315,5083203,31535567,825000,9432445,2504109,1823000,1660000,559190,0,1093900,1910110,9510730,3731000,831000,1445000,0,2930000,,,,,,,,,,,,,,,
15/05/2004,414980419,8423630,8424889,3046554,30471208,18012000,14991828,11471450,25173926,4107923,15695000,6190000,917649,7352178,1234000,15778437,4484345,700000,320000,1167813,6677200,7617801,24098545,3267110,2007000,0,627000,4088000,140000,9648000,3557850,1544000,6311321,965000,1664700,316360,1554000,250000,2051000,9577528,414437,4058000,9385075,2253550,2544000,1321418,7743000,2713326,1311500,935000,5422539,5426950,8220330,190000,1411000,344000,887500,2357941,6677056,30754998,1382500,14068523,2832828,3887000,906000,936000,70000,915000,4360059,13365644,5647000,1520000,2089000,390000,4314000,,,,,,,,,,,,,,,
15/06/2004,457065237,8709968,10729513,1426865,14432900,31289548,12859840,21731999,26379228,4429772,9668000,6593900,1726450,6197510,2246052,14153804,6565347,1211000,1066200,0,7771850,7062206,77922253,3251700,2952500,0,518000,1047000,0,6480945,3309000,2574000,5487997,652035,789700,194000,1420000,453394,1490000,8895018,234190,2323000,9473315,2292000,4166000,1373502,8560385,1730924,0,1480900,8197292,5141430,6346863,191000,584000,624000,765300,1849200,10404375,28351869,1134813,11771027,2349600,4131020,1315865,330000,0,1775614,3292075,9855700,7260250,977734,1935500,92000,3065000,,,,,,,,,,,,,,,
15/07/2004,392906109,9396293,11224411,1845220,26044310,17791053,10595251,15872976,26184026,5446158,13410000,9660900,795000,6500561,3415969,13396668,4852862,366000,204000,0,2300800,6135087,19015323,3312540,2338000,0,0,2064000,0,1365000,4384500,1341000,5946557,0,1490000,727321,1036000,50000,1527000,4542615,626750,1468751,6067800,2769000,2787900,1753000,7827500,1369542,1248000,1229000,7406192,3631240,7125771,903000,1553000,404000,613952,3070000,8473400,41184684,2833779,14057136,3399833,3917325,602498,311600,0,1275000,4775055,10797000,7754000,475000,3285000,1225000,2108000,,,,,,,,,,,,,,,
15/08/2004,376634936,8805821,8858283,3108900,17065423,17318452,12267324,28837920,24347685,3076287,10098000,7280163,1051638,7375470,2751551,13599554,4406331,926524,140000,687000,2828300,5785591,12334052,2954100,3632000,150000,109000,1510000,703333,7749500,4840094,782000,6843143,479000,1432500,799000,2659000,134004,2295000,6868177,492150,1719885,8666978,570000,2653014,3040000,4983000,3088105,793866,1348000,6761681,2436900,7824213,1540425,263000,1192000,723000,954608,12284261,36318941,1482800,8733888,3131900,2412000,352000,300000,0,1616500,3492014,8613000,5573000,753687,2525000,321000,2784000,,,,,,,,,,,,,,,
15/09/2004,398717269,9272333,10577999,3258212,20100139,14739334,11352049,17026974,30831000,5514000,11080000,8473500,1921120,8573443,1981259,11200446,8777430,412000,380000,130000,6361634,9124710,15905170,3963000,2316500,141000,1014000,1573000,0,6338995,3940650,1755000,5445070,605000,1108409,303200,2238000,675000,2113000,4857173,335000,2840000,6414760,1928611,4103747,4794000,8614500,2238334,341600,1144000,6868856,2152359,5879400,578000,1166000,1556000,1576000,2695850,13233350,34489262,2383800,8964135,4359395,4654509,566000,206785,0,1373424,4849543,11040000,6241000,631000,1147300,450000,3521000,,,,,,,,,,,,,,,
15/10/2004,367136526,7146308,7783840,2043867,29102130,12239314,9219267,12869132,19542000,3542500,9262000,7776427,1284502,5621213,3193778,10577411,4041980,485000,0,202000,6712000,5648131,22345139,2868529,3257443,0,413000,1565800,308000,3231000,2904200,2188500,6326457,902350,1092000,243416,2234000,235000,2103000,7229323,0,1719000,4119000,1068000,2800000,1871000,8233000,3916634,888500,2883300,6105156,2153600,9092714,0,150000,332000,1690462,3023487,9716103,35328878,2276000,8826410,4417737,3494873,2090900,0,0,877000,6459977,15912700,5086038,1152000,2712100,0,1000000,,,,,,,,,,,,,,,
15/11/2004,399765974,7310469,15122883,3179676,29300430,20306315,8070807,23597100,33317500,1357000,11808000,8479300,1597430,6687975,2438717,12700040,5325154,999000,363108,782500,6468880,7406351,17599211,4098400,2812000,0,800000,804000,124000,6048000,3929870,1196000,2699267,0,1125000,390000,2979000,610000,2223000,5749000,1624150,2065900,5790000,3242500,3114500,3826000,8754973,3087082,814000,992557,5592546,1992700,4337170,620000,212000,580000,1063000,2702860,10276844,30948637,2625000,9190080,2799500,3189086,945000,424408,0,1560138,2683500,13941500,5133000,692960,2458000,626000,2055000,,,,,,,,,,,,,,,
15/12/2004,372213329,7844706,12630021,1378896,25603000,19823470,8219875,15280500,25551800,1918000,7072000,6292254,1770360,5773326,2049891,6771889,7605539,444000,973386,0,7968308,9334820,18761927,2986975,1742500,0,787000,3073000,0,5385241,3752537,575000,3565237,394000,1996700,967000,1548000,708000,2683000,9566411,387231,1255000,8039000,3165000,4194000,4324643,6305325,2070926,1606479,841750,3634275,5524294,5611750,620000,1347000,1662000,1025000,2992856,8949822,29335848,1224700,8178386,4804600,2231951,2243813,996750,0,580000,3875998,10004500,3181500,1642863,1955000,3777500,1825000,,,,,,,,,,,,,,,
15/01/2005,326221868,8540163,8072405,277000,22416336,10730400,7483200,17565743,30206289,3005000,7866000,14820529,1542778,4068200,3082883,5701005,5055315,320000,315000,0,3128300,6460323,16354869,3338245,4026850,115000,150000,991000,0,4446190,2709000,610000,6909989,526000,1174000,913000,2333000,0,2160000,5988000,550000,2265396,4292000,3326157,1675000,1870000,5203000,523800,390800,555000,2950000,1505075,6083250,610000,990000,610000,400000,1367000,9769183,21169503,750000,10973183,3672999,4496000,795000,467000,0,1003330,2240000,11581000,5794200,120000,2706000,0,2115980,,,,,,,,,,,,,,,
15/02/2005,357801760,4341243,10318430,2872845,19856500,13423200,11838569,19355281,27006405,4915500,10513000,7949848,764000,8061479,1542270,9819756,6620474,1115000,581277,454000,3371000,3169023,24616224,3709310,2263000,0,0,1082000,0,6587500,3875000,885000,6510300,0,633000,560600,1020000,684509,3239000,5785000,1061038,2341000,6134575,3337000,2206000,410000,5740000,1490000,283000,1075000,4051445,1958418,6086342,380000,1305000,1987000,1215200,1650718,7280854,23173150,1226000,15277295,5211370,3371100,1158000,554800,0,1289038,2509597,14385000,4486500,1617000,2596777,360000,1254000,,,,,,,,,,,,,,,
15/03/2005,446046228,8493556,10639520,4630560,30362079,18775224,14874600,15099964,25260100,5688350,14679000,8259012,2844653,10937634,2884860,12484932,11016280,1054000,392462,294460,3769593,6175323,23692767,4426927,1651000,180000,150000,727000,222222,8089939,3474400,320000,8699810,1040000,855000,576000,2511500,672000,1515000,5749303,446150,2690945,7887000,2542625,2083000,4177491,10097000,1745540,204400,1421875,7344944,6344730,5337951,1122917,522750,1034000,840000,1463361,11621050,50249426,2820000,14539402,3013122,5026186,3592000,469000,0,1696000,1731000,10259000,3378559,1904774,2685000,150000,2436000,,,,,,,,,,,,,,,
15/04/2005,296118964,6296000,5724086,1488720,15692747,13470905,7123475,18267619,17574050,1935500,6818000,8726023,1574190,6351548,850000,10200257,5444155,365000,182112,138000,6152699,6961481,13358937,4187225,3685000,0,160000,2020000,225000,6815828,3886000,2211000,2760513,702000,697000,1182550,1449000,150000,2992000,6878529,0,480000,6651840,0,1840000,1940000,2578000,2675760,895730,232000,6617311,2974272,9011307,2002000,690000,190000,1454500,3337715,8960021,18345920,2385510,2603802,1830600,1987500,0,570000,100000,1748307,2256850,5205000,6162500,871000,1210000,1049370,2565000,,,,,,,,,,,,,,,
15/05/2005,375155279,3946358,12092930,2191050,35300355,15947439,6486500,16817302,22074027,2595000,9466500,668125,1734367,10161179,1213000,9012241,5735778,382000,774000,62700,4540730,5428776,21466404,4544490,2022000,0,517502,2370000,0,8686319,4794000,1139000,5122390,1168361,950000,861000,1699000,485000,3508000,8193489,339150,2778000,8016000,570000,3860975,3792298,6278000,1224904,95000,275000,4577938,3391720,10133720,692000,1202000,1200000,1256600,2587000,11290386,27908558,2986000,6226988,4363100,2960700,180000,340000,0,980000,3356930,10125000,10031000,1451000,2487000,92000,3949000,,,,,,,,,,,,,,,
15/06/2005,367750135,6410616,13596903,3819600,33456518,17511624,11178525,10905468,21834489,2269400,5524000,5878399,2967984,7219142,1802095,14633284,6701320,315000,165000,0,3617400,6706506,18913691,4691025,1506000,0,0,1393000,118468,5610000,5157100,878000,6523500,513753,958000,600000,2818000,0,2383000,6787093,375000,2328500,8074375,1746000,4090900,438000,4678400,1715000,557500,2680000,4947972,2510843,11134800,522500,639000,625000,763000,1321000,7936154,31278941,795670,8238100,2072200,3422786,682000,480000,0,1590000,3222150,11888825,6955000,639616,2002000,330000,1705000,,,,,,,,,,,,,,,
15/07/2005,327346399,5509895,15847891,2882000,3668085,12081870,7393300,12607438,21027880,4808100,8340000,4809772,983739,5434661,1613614,16951414,8522568,1398000,589000,879000,6547225,2802548,17246472,4727674,4160000,0,50000,1364000,0,6014425,3821000,599000,7978527,90000,1015000,90100,1180000,685000,3156000,6793252,464500,1710800,5482476,3361000,3501500,820000,5938000,2507628,308574,2050000,4691032,2439700,6669000,433176,840000,240000,200000,1218000,9448104,27191917,725800,9530948,1925000,2684000,506000,516480,0,1452000,3952129,10482375,8431760,725000,1976500,0,1254550,,,,,,,,,,,,,,,
15/08/2005,426603907,9100410,12671057,2899800,25239250,16766100,14146478,17966572,33583442,7844238,10549000,6615950,2476594,8520155,4199216,9751185,6600971,1261000,226707,0,3571260,8624305,21797243,3060000,3144811,403850,458000,2879000,830000,6159660,3927600,2979000,5945670,425873,1023000,641450,1795000,350000,1164000,5293421,278911,996000,5299100,3226900,4689164,1007000,6035116,900300,1078000,1170000,3954585,2341000,7695265,160000,1720270,1390000,854000,9230259,12345162,33747300,2746000,19099857,2555500,2717750,1698000,903000,0,2913000,3462460,12470765,8374000,1651475,2518000,1361500,1123000,,,,,,,,,,,,,,,
15/09/2005,411491094,7846198,12585734,4064193,16207063,13010750,17499450,16952304,38953888,4762300,9715000,6846990,1919800,10687495,2675149,12785250,8994159,1370000,1202084,450000,2777400,5099644,22600883,4261135,1403000,75000,250000,1787000,470000,3957400,7027600,1412000,7183890,190000,1343120,762300,1207000,732000,6760000,7596950,1159128,2821396,7406490,2317500,3831000,2080000,6789000,1541750,731000,730000,6969156,5888502,4513000,660000,1897000,2233000,423000,4096292,9056276,27696242,1530000,13700326,4154000,2456000,528000,679000,0,2260000,5920272,10123861,5507000,2230300,2962474,216000,960000,,,,,,,,,,,,,,,
15/10/2005,361451231,8104172,10724659,997550,23271584,13922250,9541900,19152611,15414800,6296560,10068800,7268334,1605400,9229654,1451594,15847211,6015464,777000,0,0,2312000,5828847,22149869,4717668,641000,0,0,2064000,0,7628500,2530000,204000,4525541,200000,1346000,946000,1315000,357500,3345000,4870708,975800,2659107,6281800,2710357,4742816,833000,7540000,1421251,290000,1040000,4307721,3434253,5134846,900000,901000,716000,465000,3515000,7597440,30052700,1081518,10632423,2129000,7318219,1239587,638500,0,903000,1683000,11641000,6006000,1110000,3741865,1152852,1985000,,,,,,,,,,,,,,,
15/11/2005,436245964,4596800,14376548,2624525,18212281,15639500,9393623,15250551,25813700,8530000,12988400,10163073,626000,12139997,2075000,14740569,9811148,1651000,1681874,810417,9098620,5781562,30039095,6909424,385000,120000,0,1968000,90000,9839501,5293522,2549000,11820182,510730,1507520,438569,2110000,75000,3161000,4778823,981000,2838328,8154700,2852500,6784200,2552000,6955000,1927000,856000,1562821,3409218,5248195,10303575,774500,2148000,877000,1256000,2640359,10466564,25376408,1055000,12723376,3170043,5474900,1289800,1076564,53000,2842219,5222683,14672000,7398000,884757,1364000,613700,2842000,,,,,,,,,,,,,,,
15/12/2005,390213478,7096200,17371916,4077550,12302311,21032910,8268000,19286900,25649900,4580247,12240024,5275976,840000,8144696,1736000,8293116,9446800,1947393,521767,642000,4509428,9236444,13869866,5196069,1052513,0,0,3360000,411887,9531000,3907000,1930000,6456508,561000,752700,180000,2385800,220000,2162000,6469800,255000,1834000,7927613,2479950,3190000,2470660,8059000,1884700,600000,2439000,3269000,4440265,9246648,990000,1598800,2692000,1265000,2457526,13005069,29492871,1625000,12113155,3624000,3845000,917970,498000,0,1456300,3884317,8822980,6647347,775000,2789800,596786,2075000,,,,,,,,,,,,,,,
15/01/2006,346901175,5814750,12825086,2227000,8550445,13370699,11325900,10809000,26775900,1163000,7675604,8775950,773178,11463651,3116685,7555776,8259427,1249000,405000,1388782,5089500,6083239,22063395,3807805,3116415,239950,620000,1021000,0,9441600,2651900,1460000,7796219,1927396,1900000,310000,1914000,649000,1731000,8919166,600000,4684204,5299050,3019850,4273000,1904500,5030000,1225200,467000,46000,3601305,2130255,5702230,1112252,210000,586000,555000,2481000,11555829,23254950,230000,10244090,4126000,2271492,966000,0,35000,1870800,3264600,8003000,7889000,512000,2525650,0,2959500,,,,,,,,,,,,,,,
15/02/2006,396034061,7651200,15203510,1408984,13367455,20588651,6998500,23176300,23256500,4501200,12486823,7008308,1176964,8544721,6331163,8457149,8493909,1265000,555325,860000,5951300,8069680,18367759,4127535,489572,0,0,1506000,0,10480650,3149007,390000,6559448,710000,2212610,373525,2246500,0,4454000,7361902,1040900,3671421,5630260,4636000,5506000,3266000,9178000,1491488,530000,580000,3829288,4061890,7464020,180000,695000,108000,395000,2379000,12110432,29641199,1070000,14359816,3637500,2794783,1970000,0,0,702363,2989468,7734000,10071100,661448,2346735,607000,2914800,,,,,,,,,,,,,,,
15/03/2006,451245527,9970989,12308180,3577560,16995102,25074900,11146948,21830500,24394241,9884000,14670814,10136142,1955564,12280187,6317538,9589082,11702625,323400,1456215,0,3072011,5937749,19783575,6820043,1976300,220000,65000,1941000,0,7766941,4344422,938000,11317893,670000,1488600,940000,3068000,300000,5615900,6900000,1541000,4882174,6998650,4067000,2047000,3650000,8014925,1647600,1990000,542700,4993849,3848044,7140390,120000,1566500,1314000,1479000,1598355,12258390,33594038,,19009589,4441764,3596000,700000,555000,10000,1796350,3428000,10754988,7420000,2370300,4182500,1021000,1887000,,,,,,,,,,,,,,,
15/04/2006,306709994,7704462,7224578,2589000,6725149,15731300,6334290,17040000,16481600,3392500,11566446,6875266,1813248,11262518,6162241,5146820,8013672,364000,105000,320000,2274000,6812511,11529383,4983900,899000,52000,490951,1550000,80000,1398000,2271500,775000,8179169,0,525000,58140,1680000,1040000,2336000,4027876,350000,2312800,4401000,3204500,3345225,2048000,3106000,999600,565000,500000,4638621,5409600,3987584,269000,1210000,975000,795000,1490000,10609765,29575650,,11528830,3956000,2185489,2546000,481000,0,1884500,2259810,8605000,1699000,2041500,2476000,459000,981000,,,,,,,,,,,,,,,
15/05/2006,471137103,8504001,13606063,2378000,15266495,20548200,11542527,21984000,29886981,4453000,13836573,11793498,1156474,10220191,3903834,11754148,10841906,1325000,163000,627500,6991400,8189937,22365528,5065750,1320000,76000,280000,2960000,0,9131418,6637746,1800000,11705751,720000,2196173,703000,1929000,706000,4441000,10814216,200000,2434565,7204630,6401200,3295000,4163000,6503000,4105472,2077000,1577500,5856526,4031000,9172703,1037000,1513000,2405000,1345000,2583000,11332079,35311941,,22638487,5528717,4702120,700000,715000,0,2549175,5163015,9670915,6995999,2243523,2187066,2434160,1236000,,,,,,,,,,,,,,,
